inf,inf,inf,inf,inf,5.921359612969328,9.208311214121862,inf,inf,inf,inf,7.480120814486883,inf,inf,0,5.385781969557778,inf,1.0460519062332896,inf,inf,inf,inf,1.9805482323941381,inf,inf,0.30702890926293747,inf,inf,inf,inf,7.1401638577222375,inf,inf,inf,6.272457626440994,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.18659924765132008,inf,3.4526284150545825,0.8154901055021813,0.38350492898122424,7.1051109245778346,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,8.08663443631019,inf,8.658585893819346,inf,inf,inf,inf,inf,9.342932882671295,inf,inf,inf,6.203702217757744,inf,inf,inf,8.424791676328551,inf,7.354947164250848,inf,inf,inf,inf,3.591787548077309,1.309996808660454,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,6.475029419677148,inf,inf,8.424590268669697,inf,inf,inf,inf,5.385781969557778,0,2.8445206316488916,inf,1.172830865075174,inf,inf,inf,inf,inf,5.897954690652907,inf,inf,inf,6.257724802311837,inf,1.5690225417545667,0.7134834049331606,inf,inf,inf,9.11282097956891,inf,inf,inf,6.30571688880139,inf,inf,4.548844763339391,1.7382542161120862,inf,inf,1.1686040166972778,inf,inf,1.515642405454859,inf,inf,inf,inf,1.9584757298781152,inf,5.269850808498674,inf,inf,inf,inf,9.750547184872321,inf,inf,6.7085145440934015,inf,inf,inf,4.1150892623769755,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.0773560182533055,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,3.4613111123143248,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.8445206316488916,0,inf,inf,inf,inf,inf,6.446288797583772,inf,inf,inf,inf,4.993843160491326,inf,inf,inf,inf,inf,inf,inf,6.1565051000959485,7.509726178026243,inf,3.022536017650679,8.101720604080837,inf,inf,inf,inf,inf,inf,inf,inf,2.960632544179518,inf,2.323402180915531,inf,inf,inf,inf,inf,inf,0.012112873383552936,inf,inf,inf,4.600300176572358,inf,inf,inf,9.806532461404448,inf,6.227353415999507,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.623456103022147,inf,inf,inf,inf,inf,inf,inf,1.3888750205159117,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,8.03668686244056,inf,inf,inf,inf,2.0631443560500706,2.559723907205862,6.091829068215537,inf,5.004608168546637,inf,inf,5.8294097891507075,1.0460519062332896,inf,inf,0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.710182865374306,inf,inf,inf,9.1318673247663,9.083596843738434,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,9.347672723753481,3.8954675768926705,inf,inf,1.7307147919528942,inf,inf,inf,9.846142798233148,inf,inf,inf,inf,inf,inf,inf,5.978704466302636,inf,inf,inf,inf,inf,inf,7.342495366851773,inf,inf,8.997580635003223,inf,inf,inf,9.141290585018439,4.229270663867224,inf,inf,inf,inf,4.75056669838974,1.0226134622217486,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,9.556046677403458,inf,inf,inf,8.318010603471992,inf,4.818873753063004,inf,inf,inf,inf,inf,1.172830865075174,inf,inf,0,inf,inf,inf,8.113957787567102,inf,inf,1.9752825742857028,inf,inf,inf,inf,5.654509523261088,inf,5.739420738594489,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.32852438651586,7.525894277230103,inf,9.083742050996065,inf,inf,3.2864841531306075,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.012334951591352,0.4873024524660996,inf,inf,inf,inf,inf,inf,8.195506210854123,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,2.7096883713860653,inf,inf,inf,4.861052540098816,inf,inf,inf,inf,inf,9.13977535935735,inf,inf,inf,inf,inf,inf,0,3.1651282642090406,inf,inf,6.907050311937809,inf,0.8638248709747098,inf,3.535722105414111,inf,inf,5.7460019791437364,inf,inf,inf,1.251271694990952,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,8.193151581468388,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6437489635631999,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.32145560889144775,inf,3.2603969455627313,inf,inf,5.990945529696605,inf,inf,7.9240314792559445,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
5.020288945106323,9.024456300020596,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.7606054104539357,inf,inf,inf,inf,inf,inf,inf,3.1651282642090406,0,inf,inf,inf,inf,4.542108687033357,inf,inf,inf,inf,inf,inf,inf,0.0049820550140167175,inf,inf,inf,inf,inf,inf,5.416530620820446,inf,inf,2.3767627897664267,inf,inf,inf,7.678021912439112,inf,inf,7.3151137729265905,0.24666364409581254,inf,inf,inf,inf,inf,0.07290053160112775,inf,inf,inf,3.07464918186243,inf,inf,inf,6.808639000444986,8.868553789253937,4.998731320465954,inf,7.756665950127756,inf,inf,7.738589974299234,2.848417086657389,inf,inf,inf,inf,9.451948799909065,inf,inf,inf,4.685160567756687,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,8.875308091715993,inf,2.0603388046452675,2.8963985653329996,inf,2.418055321739762,1.4614109823170973,inf,9.282282787727027,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,inf,inf,inf,inf,inf,inf,2.419467075963068,inf,0.25960378186567157,inf,inf,inf,inf,inf,7.210002022643634,inf,inf,inf,9.231319835272787,inf,inf,inf,8.477279385876045,3.2523232581808372,inf,inf,inf,inf,inf,inf,4.28673824230553,inf,inf,inf,9.939736509604765,inf,inf,inf,inf,3.0766856320228486,inf,5.158064431777918,inf,2.4201628073672845,inf,inf,inf,4.4793799972886745,inf,inf,inf,inf,7.2377598649752795,inf,inf,inf,inf,inf,inf,9.022049999766825,4.361083955352539,inf,1.7860135707634528,3.1379793416450044,inf,5.189588386753389,inf,inf,7.150406210926398,inf,8.97722541470616,7.848791328753343,inf,inf,inf,inf,inf,2.2391526153575714
inf,inf,2.912483728457338,inf,inf,inf,inf,inf,inf,9.8441919023217,inf,7.585624565283579,9.575321938415836,9.479611235261729,1.9805482323941381,inf,6.446288797583772,inf,8.113957787567102,inf,inf,inf,0,inf,inf,inf,inf,0.9074612001525328,1.2376572321506485,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.3434321481780964,inf,inf,1.4555872950319004,inf,inf,inf,inf,inf,2.5644194153961317,inf,inf,inf,0.24212104127920853,inf,inf,inf,inf,inf,inf,inf,inf,4.720681114028368,inf,8.293126037749845,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.9849102825797345,7.76311612236421,inf,inf,inf,8.1530462175902,3.0523683515485223,inf,inf,5.964683284955566,3.713539454975492,inf,inf,2.3612167158617305,inf,inf,inf,inf,inf,inf,5.282814554807045,inf,inf,9.349310297506278,inf,inf
inf,inf,inf,inf,4.367911662506456,inf,inf,7.812505574677554,inf,inf,inf,5.547630699322044,inf,inf,inf,inf,inf,inf,inf,6.907050311937809,inf,inf,inf,0,inf,inf,inf,inf,inf,6.20866773706117,inf,inf,inf,9.21341695522964,inf,inf,inf,inf,inf,inf,6.747748810723609,inf,inf,inf,inf,inf,inf,inf,2.6345201148458743,inf,inf,inf,inf,3.1991600959343724,4.7155037518877005,inf,inf,inf,inf,inf,inf,inf,inf,3.4466698741807758,inf,inf,inf,8.223953785276535,inf,1.7938445390302238,inf,inf,inf,2.0709557884148255,inf,inf,inf,inf,2.8515688565633077,inf,inf,inf,inf,inf,inf,8.366466969640959,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,0.5227204218884174,inf,5.903672295529702,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.897954690652907,inf,inf,inf,inf,inf,inf,inf,inf,0,inf,inf,inf,8.27693978335396,inf,inf,inf,inf,inf,5.948206447165503,inf,inf,inf,inf,6.2152821725779255,inf,5.029728115145228,3.9417347467749018,inf,inf,inf,inf,inf,inf,inf,5.887931087233919,inf,inf,inf,inf,inf,inf,8.87107180032331,inf,8.040878897558597,4.598717350991116,inf,inf,inf,inf,inf,7.495752947068209,9.870154636431273,inf,inf,1.8881088068737417,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,8.987339063695654,inf,inf,inf,inf,8.392022262183538,inf,6.4468846293859325,inf,inf,inf,0.18298406103116172,inf,inf,inf,6.4005937556177726
inf,9.662188392180136,inf,2.9732592556758353,inf,inf,inf,inf,inf,inf,inf,inf,4.280597160013436,inf,0.30702890926293747,inf,inf,inf,1.9752825742857028,0.8638248709747098,4.542108687033357,inf,inf,inf,inf,0,inf,inf,inf,inf,5.301645842452362,inf,inf,inf,inf,8.043582113894233,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.0799463818605686,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.817045422443546,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,8.790426160023246,inf,inf,inf,inf,inf,0.8573219160719225,inf,inf,6.982630506368553,inf,inf,7.6228622505314805,inf,inf,3.962029375824189,inf,inf,inf,inf,inf,inf,inf,inf
2.162276014609801,5.7551392703190665,inf,1.9012508655219507,inf,4.844400267510117,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,inf,inf,1.1723092070689678,inf,inf,1.384488518435728,inf,inf,inf,1.8278602973705516,inf,3.32585411219379,inf,inf,inf,inf,3.4865394069748223,inf,inf,inf,inf,inf,9.643688203763798,inf,inf,inf,inf,inf,inf,inf,0.3187869063022042,2.3561316697152956,inf,inf,inf,inf,2.712668107975648,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.279895738847962,inf,inf,inf,inf,3.0343454072396367,inf,inf,inf,inf,inf,inf,inf,inf,8.25271051547443,inf,inf,inf,inf,inf,inf,inf,inf,2.537759170931746,inf,inf
inf,6.2607786741752625,9.189942135284353,inf,inf,inf,inf,inf,inf,1.199891888302148,inf,inf,inf,inf,inf,inf,4.993843160491326,inf,inf,3.535722105414111,inf,inf,0.9074612001525328,inf,inf,inf,inf,0,inf,1.531260323928073,inf,4.430926971086329,inf,8.733986404161518,inf,inf,6.423644681783739,2.507079540144146,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.621189810809908,inf,3.4254744416887597,inf,0.38382763114680585,inf,inf,inf,inf,inf,inf,6.697133752698553,7.625163945999839,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.840306980663617,8.97177183045359,inf,inf,9.741750136662201,5.615595278672307,7.571080616089539,4.288659079864731,inf,inf,inf,inf,inf,inf,8.92391525054575,inf,inf,inf,5.842095097509543,inf,1.087581781592638,1.8386195569218777,5.938832631178039,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.257724802311837,inf,5.710182865374306,inf,inf,inf,2.419467075963068,1.2376572321506485,inf,8.27693978335396,inf,inf,inf,0,inf,inf,inf,inf,inf,inf,inf,inf,7.12222144280233,inf,inf,4.938585232539737,inf,4.420649537952968,inf,2.3143850309491,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,8.356496582781942,inf,9.532768641545324,1.3167329116098536,9.335404879475323,0.6488484179153675,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.5617283887010893,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.7372016286538274,inf,inf,inf,inf,inf,0.7598463874351291,inf,3.492356259972116,2.4083192178600643
inf,inf,inf,inf,inf,inf,3.455272262016452,inf,inf,inf,3.539716528701052,inf,inf,5.313699331531002,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.20866773706117,inf,inf,1.1723092070689678,1.531260323928073,inf,0,inf,inf,inf,inf,inf,inf,7.976641629519382,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.1076388183266346,inf,inf,inf,inf,inf,inf,inf,inf,inf,8.205084573823441,inf,inf,inf,inf,4.742221320696652,inf,inf,inf,inf,inf,inf,inf,inf,4.956360756683917,inf,inf,inf,inf,inf,7.645422130724391,6.484926116118538,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.775553749974131,inf,2.064191155059273,4.960761335307259,inf,4.396425104031304,inf,inf,4.267015088473745,inf
7.880461862377468,inf,inf,inf,inf,inf,9.226128417054609,7.44305730147363,inf,inf,inf,inf,inf,8.778805531165052,7.1401638577222375,1.5690225417545667,inf,inf,5.654509523261088,5.7460019791437364,inf,0.25960378186567157,inf,inf,inf,5.301645842452362,inf,inf,inf,inf,0,inf,inf,inf,inf,inf,inf,inf,9.087269785281206,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.6541580642419484,inf,inf,1.4249824143767342,1.0508260559497062,inf,inf,7.687634257940321,9.32923947306002,inf,0.5873311525060876,0.1322505148720876,inf,inf,inf,inf,5.096030609916507,2.425911949573721,inf,inf,inf,inf,inf,inf,3.752661265803958,inf,inf,inf,inf,inf,inf,0.6475739429390737,1.179519844641539,inf,inf,8.478709508038488
inf,inf,5.156146044110911,inf,inf,inf,inf,5.145878792494153,inf,inf,4.4428547931125735,inf,inf,inf,inf,0.7134834049331606,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.430926971086329,inf,inf,inf,0,inf,inf,inf,2.7250033203178505,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.6388730966357565,7.986876453806212,inf,inf,inf,inf,inf,inf,2.9731387809766865,3.323711443302769,1.0834274232237373,1.0170164750734434,inf,inf,4.457142496566276,inf,inf,inf,inf,8.093576310492889,9.242597727321238,inf,inf,inf,inf,5.197751767151767,inf,inf,inf,6.592140101659869,inf,inf,1.4543364099130807,inf,inf,inf,inf,inf,inf,inf,inf,3.121618257024771
inf,inf,3.5432876020129678,6.264127806441565,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,9.1318673247663,5.739420738594489,inf,inf,inf,inf,inf,inf,inf,1.384488518435728,inf,inf,inf,inf,inf,0,inf,inf,6.5223307558174,inf,inf,inf,inf,inf,inf,inf,4.605117171538396,inf,inf,inf,inf,inf,2.6405046027473755,inf,inf,9.812172586673505,inf,inf,inf,inf,inf,inf,inf,inf,inf,9.914546807419967,inf,inf,inf,9.260516293525475,inf,inf,inf,1.277941999637644,inf,inf,inf,inf,inf,inf,1.872530757642501,inf,inf,inf,inf,inf,inf,0.2528395318201393,3.3598542769433024,inf,7.698398866334392,inf,inf,inf,inf,inf,inf,inf,2.4693998240180504,inf,inf,inf,inf
inf,inf,inf,3.835910548576159,inf,8.478810753569386,0.0007956579526735563,inf,inf,inf,inf,3.141914574356991,inf,inf,inf,inf,inf,9.083596843738434,inf,inf,0.0049820550140167175,inf,inf,9.21341695522964,inf,inf,inf,8.733986404161518,inf,inf,inf,inf,inf,0,inf,9.916159453865943,inf,inf,5.806529739558695,2.546364093338881,6.509825106075243,4.786132676765648,5.906153549641312,inf,inf,5.816440584099594,inf,4.387437698582392,inf,inf,inf,inf,inf,2.182769787323923,inf,inf,inf,inf,inf,inf,0.5453034960858127,inf,9.986619769839283,inf,inf,inf,inf,inf,7.274877975872114,inf,inf,inf,inf,5.408138840367044,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.027248569338512,inf,7.667301616357358,inf,inf,inf,4.267814767900603,inf,6.985493567026842,inf,inf
